ID_USER;genero;monto;fecha;hora;dispositivo;establecimiento;ciudad;tipo_tc;linea_tc;interes_tc;status_txn;is_prime;dcto;cashback
2942;M;184.9462664;18/01/2020;18;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Restaurante;Guadalajara;Virtual;87000;59;Aceptada;False;0;3.698925327
2942;M;773.9769081;14/01/2020;6;{'model': 2020, 'device_score': 4, 'os': '%%'};Farmacia;Guadalajara;Física;87000;59;Aceptada;False;77.39769081;6.965792173
2942;M;217.3787397;23/01/2020;12;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Farmacia;Guadalajara;Física;87000;59;Aceptada;False;21.73787397;1.956408657
2942;M;34.42913211;13/01/2020;10;{'model': 2020, 'device_score': 4, 'os': '.'};Farmacia;Guadalajara;Física;87000;59;Aceptada;False;0;0.344291321
2942;M;810.3468978;25/01/2020;16;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Farmacia;Guadalajara;Virtual;87000;59;En proceso;False;0;16.20693796
2942;M;223.500488;23/01/2020;17;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;87000;59;Aceptada;False;0;2.23500488
2943;F;471.4668691;26/01/2020;18;{'model': 2020, 'device_score': 4, 'os': '.'};Abarrotes;N/A;Virtual;87000;39;Aceptada;False;0;9.429337381
2943;F;764.2373422;26/01/2020;10;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Farmacia;N/A;Física;87000;39;Aceptada;False;76.42373422;6.87813608
2943;F;145.9249462;20/01/2020;7;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;N/A;Física;87000;39;En proceso;False;14.59249462;1.313324515
2943;F;154.6764459;13/01/2020;15;{'model': 2020, 'device_score': 5, 'os': 'WEB'};;N/A;Física;87000;39;Aceptada;False;15.46764459;1.392088013
2943;F;74.11811387;6/01/2020;11;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;N/A;Virtual;87000;39;Aceptada;False;0;1.482362277
2943;F;937.9511178;6/01/2020;2;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};Restaurante;N/A;Virtual;87000;39;Rechazada;False;0;18.75902236
2943;F;781.0073722;28/01/2020;14;{'model': 2020, 'device_score': 1, 'os': '.'};Abarrotes;N/A;Física;87000;39;Aceptada;False;0;7.810073722
2944;F;99.67640805;7/01/2020;7;{'model': 2020, 'device_score': 4, 'os': '.'};Super;NA;Física;36000;40;Aceptada;True;9.967640805;0.897087672
2944;F;278.4420366;20/01/2020;21;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Farmacia;NA;Física;36000;40;Aceptada;True;0;2.784420366
2944;F;884.5429649;23/01/2020;21;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Super;NA;Física;36000;40;Aceptada;True;0;8.845429649
2944;F;99.14816165;16/01/2020;13;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};;NA;Física;36000;40;Aceptada;True;0;0.991481616
2945;M;897.1926866;5/01/2020;20;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Farmacia;Toluca;Física;55000;32;Aceptada;False;0;8.971926866
2945;M;374.8982049;16/01/2020;10;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Abarrotes;Toluca;Virtual;55000;32;Aceptada;False;37.48982049;6.748167689
2945;M;413.781589;8/01/2020;12;{'model': 2020, 'device_score': 4, 'os': '%%'};NA;Toluca;Virtual;55000;32;Aceptada;False;82.7563178;6.620505424
2946;F;998.0958917;22/01/2020;21;{'model': 2020, 'device_score': 4, 'os': 'WEB'};N/A;;Física;73000;58;En proceso;False;0;9.980958917
2946;F;589.7633779;29/01/2020;12;{'model': 2020, 'device_score': 5, 'os': '.'};Super;;Física;73000;58;Aceptada;False;58.97633779;5.307870401
2946;F;799.0844939;3/01/2020;8;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;;Física;73000;58;Aceptada;False;79.90844939;7.191760445
2946;F;350.6051229;20/01/2020;21;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};NA;;Virtual;73000;58;En proceso;False;35.06051229;6.310892212
2946;F;46.33369966;17/01/2020;2;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Super;;Física;73000;58;Aceptada;False;4.633369966;0.417003297
2946;F;278.951712;5/01/2020;21;{'model': 2020, 'device_score': 4, 'os': '.'};Super;;Física;73000;58;Aceptada;False;27.8951712;2.510565408
2946;F;200.6756596;9/01/2020;22;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};NA;;Física;73000;58;Rechazada;False;0;2.006756596
2946;F;250.8943463;27/01/2020;9;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;;Física;73000;58;Rechazada;False;25.08943463;2.258049117
2946;F;713.9466869;5/01/2020;3;{'model': 2020, 'device_score': 4, 'os': '.'};;;Física;73000;58;Aceptada;False;71.39466869;6.425520182
2946;F;340.7388339;18/01/2020;17;{'model': 2020, 'device_score': 2, 'os': '%%'};;;Física;73000;58;Aceptada;False;34.07388339;3.066649505
2946;F;115.1221479;23/01/2020;14;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Restaurante;;Física;73000;58;En proceso;False;0;1.151221479
2946;F;48.49504891;14/01/2020;2;{'model': 2020, 'device_score': 2, 'os': '%%'};Farmacia;;Física;73000;58;Rechazada;False;0;0.484950489
2946;F;47.60757619;23/01/2020;19;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Abarrotes;;Física;73000;58;Aceptada;False;0;0.476075762
2947;M;183.3376969;8/01/2020;19;{'model': 2020, 'device_score': 3, 'os': '%%'};MPago;Monterrey;Física;83000;47;Rechazada;False;0;1.833376969
2947;M;823.5828354;30/01/2020;8;{'model': 2020, 'device_score': 3, 'os': 'WEB'};;Monterrey;Física;83000;47;En proceso;False;82.35828354;7.412245519
2947;M;841.9989256;17/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;Monterrey;Física;83000;47;En proceso;False;0;8.419989256
2948;M;870.6891671;23/01/2020;17;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;NA;Virtual;50000;58;Aceptada;True;0;17.41378334
2948;M;205.5584154;9/01/2020;6;{'model': 2020, 'device_score': 4, 'os': '%%'};N/A;NA;Física;50000;58;Rechazada;True;0;2.055584154
2948;M;240.5112584;20/01/2020;7;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;NA;Virtual;50000;58;Aceptada;True;0;4.810225167
2948;M;611.9789278;9/01/2020;3;{'model': 2020, 'device_score': 1, 'os': '.'};Super;NA;Física;50000;58;Aceptada;True;0;6.119789278
2948;M;352.104467;15/01/2020;13;{'model': 2020, 'device_score': 4, 'os': '%%'};Farmacia;NA;Física;50000;58;Aceptada;True;0;3.52104467
2948;M;524.3517259;17/01/2020;22;{'model': 2020, 'device_score': 4, 'os': '.'};Abarrotes;NA;Física;50000;58;Aceptada;True;52.43517259;4.719165533
2948;M;603.4564428;25/01/2020;22;{'model': 2020, 'device_score': 2, 'os': '%%'};Restaurante;NA;Física;50000;58;Aceptada;True;0;6.034564428
2948;M;36.32898153;21/01/2020;1;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;NA;Física;50000;58;En proceso;True;3.632898153;0.326960834
2948;M;82.29828539;13/01/2020;17;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Restaurante;NA;Física;50000;58;Aceptada;True;0;0.822982854
2948;M;693.0530898;22/01/2020;10;{'model': 2020, 'device_score': 5, 'os': 'WEB'};MPago;NA;Física;50000;58;En proceso;True;0;6.930530898
2948;M;634.8164212;25/01/2020;2;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;NA;Física;50000;58;En proceso;True;0;6.348164212
2948;M;324.4220225;9/01/2020;9;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;NA;Física;50000;58;En proceso;True;32.44220225;2.919798202
2949;F;483.1856262;11/01/2020;13;{'model': 2020, 'device_score': 2, 'os': '%%'};;Toluca;Física;77000;46;Aceptada;False;0;4.831856262
2949;F;12.93784145;11/01/2020;9;{'model': 2020, 'device_score': 4, 'os': '.'};Abarrotes;Toluca;Física;77000;46;Aceptada;False;0;0.129378414
2949;F;459.9848434;14/01/2020;15;{'model': 2020, 'device_score': 3, 'os': 'WEB'};;Toluca;Física;77000;46;Rechazada;False;0;4.599848434
2949;F;125.564088;2/01/2020;1;{'model': 2020, 'device_score': 4, 'os': '.'};MPago;Toluca;Física;77000;46;Aceptada;False;0;1.25564088
2949;F;687.540963;24/01/2020;10;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};NA;Toluca;Física;77000;46;Aceptada;False;0;6.87540963
2949;F;553.0948221;17/01/2020;17;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;Toluca;Física;77000;46;Aceptada;False;110.6189644;4.424758576
2949;F;79.37752428;9/01/2020;19;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;Toluca;Física;77000;46;Aceptada;False;0;0.793775243
2949;F;118.0030313;22/01/2020;5;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;Toluca;Virtual;77000;46;Aceptada;False;0;2.360060627
2949;F;761.6520172;29/01/2020;5;{'model': 2020, 'device_score': 3, 'os': '%%'};Restaurante;Toluca;Virtual;77000;46;Aceptada;False;76.16520172;13.70973631
2949;F;611.4431159;2/01/2020;3;{'model': 2020, 'device_score': 3, 'os': '.'};Super;Toluca;Física;77000;46;En proceso;False;0;6.114431159
2949;F;652.2709397;6/01/2020;8;{'model': 2020, 'device_score': 2, 'os': '%%'};;Toluca;Física;77000;46;Aceptada;False;0;6.522709397
2949;F;972.2314818;30/01/2020;12;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Abarrotes;Toluca;Física;77000;46;Aceptada;False;0;9.722314818
2949;F;305.7519996;5/01/2020;13;{'model': 2020, 'device_score': 1, 'os': '.'};;Toluca;Virtual;77000;46;Aceptada;False;0;6.115039992
2950;F;870.583529;24/01/2020;21;{'model': 2020, 'device_score': 4, 'os': 'WEB'};MPago;Monterrey;Física;33000;33;Aceptada;False;0;8.70583529
2951;--;481.2836192;21/01/2020;6;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};N/A;Toluca;Física;54000;34;Aceptada;False;48.12836192;4.331552572
2951;--;894.8853084;10/01/2020;14;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;Toluca;Física;54000;34;Aceptada;False;0;8.948853084
2951;--;20.38835065;11/01/2020;11;{'model': 2020, 'device_score': 2, 'os': '%%'};;Toluca;Física;54000;34;Aceptada;False;0;0.203883506
2951;--;404.1246956;14/01/2020;7;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Abarrotes;Toluca;Física;54000;34;Aceptada;False;0;4.041246956
2951;--;993.5699533;9/01/2020;5;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Farmacia;Toluca;Virtual;54000;34;Aceptada;False;99.35699533;17.88425916
2951;--;72.75897021;2/01/2020;19;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Restaurante;Toluca;Física;54000;34;En proceso;False;14.55179404;0.582071762
2951;--;981.8706035;8/01/2020;15;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;Toluca;Física;54000;34;Aceptada;False;0;9.818706035
2951;--;383.8505494;7/01/2020;22;{'model': 2020, 'device_score': 1, 'os': '%%'};Super;Toluca;Física;54000;34;Aceptada;False;0;3.838505494
2951;--;825.1610884;27/01/2020;13;{'model': 2020, 'device_score': 3, 'os': 'WEB'};MPago;Toluca;Física;54000;34;Aceptada;False;82.51610884;7.426449795
2951;--;963.6814924;15/01/2020;14;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Super;Toluca;Virtual;54000;34;Aceptada;False;0;19.27362985
2952;M;112.0950197;19/01/2020;4;{'model': 2020, 'device_score': 2, 'os': '.'};Abarrotes;;Física;58000;38;Aceptada;False;0;1.120950197
2952;M;396.4521134;5/01/2020;13;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Restaurante;;Física;58000;38;Aceptada;False;39.64521134;3.568069021
2953;M;241.8272791;2/01/2020;6;{'model': 2020, 'device_score': 1, 'os': '.'};;;Física;78000;54;Aceptada;False;0;2.418272791
2953;M;72.9489324;24/01/2020;1;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;;Virtual;78000;54;Aceptada;False;0;1.458978648
2953;M;982.8092847;12/01/2020;9;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Abarrotes;;Física;78000;54;En proceso;False;98.28092847;8.845283562
2954;F;151.4840703;5/01/2020;15;{'model': 2020, 'device_score': 3, 'os': '.'};Restaurante;NA;Física;84000;59;En proceso;False;0;1.514840703
2954;F;206.0944264;11/01/2020;22;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;NA;Virtual;84000;59;Aceptada;False;0;4.121888528
2954;F;9.961190064;15/01/2020;13;{'model': 2020, 'device_score': 5, 'os': '.'};Farmacia;NA;Física;84000;59;En proceso;False;0;0.099611901
2955;F;917.1159168;3/01/2020;22;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;Toluca;Física;32000;35;En proceso;False;0;9.171159168
2956;M;696.3479267;11/01/2020;6;{'model': 2020, 'device_score': 2, 'os': '%%'};Super;Merida;Física;36000;36;Aceptada;False;69.63479267;6.26713134
2956;M;84.91405089;19/01/2020;8;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Super;Merida;Física;36000;36;Aceptada;False;0;0.849140509
2956;M;737.4778596;10/01/2020;22;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;Merida;Física;36000;36;Aceptada;False;0;7.374778596
2956;M;721.2234174;9/01/2020;9;{'model': 2020, 'device_score': 3, 'os': '.'};MPago;Merida;Virtual;36000;36;Aceptada;False;72.12234174;12.98202151
2956;M;751.806003;30/01/2020;23;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Super;Merida;Física;36000;36;Aceptada;False;0;7.51806003
2956;M;348.473894;16/01/2020;12;{'model': 2020, 'device_score': 2, 'os': '.'};N/A;Merida;Física;36000;36;En proceso;False;34.8473894;3.136265046
2956;M;449.934885;30/01/2020;20;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Farmacia;Merida;Física;36000;36;Aceptada;False;89.986977;3.59947908
2956;M;214.2358123;18/01/2020;9;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};Super;Merida;Física;36000;36;Aceptada;False;0;2.142358123
2956;M;682.5582401;19/01/2020;21;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};;Merida;Física;36000;36;En proceso;False;68.25582401;6.143024161
2956;M;312.9796796;6/01/2020;2;{'model': 2020, 'device_score': 5, 'os': '.'};MPago;Merida;Virtual;36000;36;En proceso;False;31.29796796;5.633634233
2956;M;991.5293831;16/01/2020;6;{'model': 2020, 'device_score': 3, 'os': '%%'};Abarrotes;Merida;Física;36000;36;Rechazada;False;99.15293831;8.923764448
2956;M;45.16571353;5/01/2020;10;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Super;Merida;Física;36000;36;Aceptada;False;0;0.451657135
2956;M;958.7357885;11/01/2020;18;{'model': 2020, 'device_score': 5, 'os': '.'};Super;Merida;Física;36000;36;Aceptada;False;0;9.587357885
2956;M;131.1057643;15/01/2020;11;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Farmacia;Merida;Física;36000;36;Aceptada;False;13.11057643;1.179951879
2956;M;536.2138001;5/01/2020;15;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;Merida;Virtual;36000;36;Rechazada;False;0;10.724276
2956;M;51.97388923;26/01/2020;9;{'model': 2020, 'device_score': 3, 'os': '%%'};Farmacia;Merida;Virtual;36000;36;Rechazada;False;0;1.039477785
2956;M;833.244602;23/01/2020;9;{'model': 2020, 'device_score': 4, 'os': '%%'};;Merida;Física;36000;36;Aceptada;False;0;8.33244602
2956;M;246.9602776;15/01/2020;23;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};MPago;Merida;Virtual;36000;36;Aceptada;False;0;4.939205552
2956;M;113.0610635;20/01/2020;10;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};N/A;Merida;Física;36000;36;Aceptada;False;11.30610635;1.017549571
2957;M;794.4473898;24/01/2020;5;{'model': 2020, 'device_score': 5, 'os': '.'};;NA;Virtual;49000;60;Aceptada;False;0;15.8889478
2957;M;160.814247;9/01/2020;3;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Restaurante;NA;Física;49000;60;Aceptada;False;16.0814247;1.447328223
2957;M;664.3802742;19/01/2020;6;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};;NA;Virtual;49000;60;Rechazada;False;0;13.28760548
2958;M;469.4808453;8/01/2020;11;{'model': 2020, 'device_score': 3, 'os': '%%'};;;Física;97000;53;En proceso;False;46.94808453;4.225327608
2959;F;60.55934119;19/01/2020;16;{'model': 2020, 'device_score': 3, 'os': '.'};Restaurante;Monterrey;Física;79000;62;Aceptada;False;0;0.605593412
2959;F;225.2305363;5/01/2020;14;{'model': 2020, 'device_score': 3, 'os': '.'};;Monterrey;Física;79000;62;En proceso;False;22.52305363;2.027074827
2959;F;796.6438636;3/01/2020;15;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Abarrotes;Monterrey;Física;79000;62;Aceptada;False;79.66438636;7.169794773
2959;F;859.3218158;2/01/2020;1;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Farmacia;Monterrey;Virtual;79000;62;Aceptada;False;0;17.18643632
2959;F;876.8296079;19/01/2020;9;{'model': 2020, 'device_score': 1, 'os': '.'};Abarrotes;Monterrey;Física;79000;62;Aceptada;False;0;8.768296079
2959;F;564.915954;22/01/2020;20;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Restaurante;Monterrey;Virtual;79000;62;Aceptada;False;56.4915954;10.16848717
2959;F;751.3889904;24/01/2020;10;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};N/A;Monterrey;Física;79000;62;Aceptada;False;75.13889904;6.762500913
2960;F;441.2553328;19/01/2020;16;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;Guadalajara;Virtual;35000;60;Aceptada;False;0;8.825106655
2960;F;104.7079461;12/01/2020;22;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Super;Guadalajara;Física;35000;60;Aceptada;False;0;1.047079461
2960;F;916.74407;12/01/2020;11;{'model': 2020, 'device_score': 4, 'os': '%%'};Abarrotes;Guadalajara;Física;35000;60;Aceptada;False;0;9.1674407
2960;F;961.4661815;29/01/2020;15;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;Guadalajara;Física;35000;60;En proceso;False;96.14661815;8.653195634
2960;F;658.9081144;8/01/2020;21;{'model': 2020, 'device_score': 2, 'os': '.'};MPago;Guadalajara;Virtual;35000;60;En proceso;False;0;13.17816229
2960;F;808.7676824;19/01/2020;4;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Abarrotes;Guadalajara;Virtual;35000;60;Aceptada;False;0;16.17535365
2960;F;567.2113439;21/01/2020;16;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};NA;Guadalajara;Virtual;35000;60;Rechazada;False;0;11.34422688
2960;F;388.5173632;23/01/2020;9;{'model': 2020, 'device_score': 1, 'os': '.'};;Guadalajara;Física;35000;60;Aceptada;False;0;3.885173632
2960;F;675.1883752;26/01/2020;11;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Super;Guadalajara;Física;35000;60;Aceptada;False;135.037675;5.401507002
2960;F;874.1043089;8/01/2020;1;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;Guadalajara;Virtual;35000;60;Aceptada;False;87.41043089;15.73387756
2960;F;974.2849857;17/01/2020;22;{'model': 2020, 'device_score': 4, 'os': '.'};MPago;Guadalajara;Virtual;35000;60;Aceptada;False;0;19.48569971
2960;F;877.0879454;20/01/2020;4;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Abarrotes;Guadalajara;Física;35000;60;En proceso;False;87.70879454;7.893791509
2960;F;10.67371215;2/01/2020;17;{'model': 2020, 'device_score': 2, 'os': '.'};Farmacia;Guadalajara;Virtual;35000;60;En proceso;False;1.067371215;0.192126819
2960;F;120.7619206;18/01/2020;6;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;Guadalajara;Virtual;35000;60;Aceptada;False;0;2.415238412
2960;F;478.9849473;2/01/2020;15;{'model': 2020, 'device_score': 2, 'os': '.'};Abarrotes;Guadalajara;Física;35000;60;Aceptada;False;0;4.789849473
2960;F;182.2329556;18/01/2020;18;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;Guadalajara;Física;35000;60;Aceptada;False;0;1.822329556
2960;F;146.4119;21/01/2020;18;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};N/A;Guadalajara;Física;35000;60;Aceptada;False;14.64119;1.3177071
2960;F;814.7877269;5/01/2020;9;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;35000;60;Aceptada;False;0;8.147877269
2960;F;64.9371221;14/01/2020;12;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;35000;60;Rechazada;False;6.49371221;0.584434099
2961;F;837.4080231;23/01/2020;12;{'model': 2020, 'device_score': 1, 'os': '.'};;Toluca;Física;84000;61;Aceptada;False;0;8.374080231
2961;F;617.139399;10/01/2020;22;{'model': 2020, 'device_score': 2, 'os': '.'};;Toluca;Virtual;84000;61;Aceptada;False;61.7139399;11.10850918
2961;F;190.4219493;30/01/2020;4;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Super;Toluca;Física;84000;61;Rechazada;False;0;1.904219493
2961;F;934.460559;10/01/2020;4;{'model': 2020, 'device_score': 4, 'os': '.'};Restaurante;Toluca;Física;84000;61;Aceptada;False;93.4460559;8.410145031
2961;F;602.0958389;4/01/2020;12;{'model': 2020, 'device_score': 5, 'os': '%%'};Abarrotes;Toluca;Física;84000;61;Aceptada;False;0;6.020958389
2961;F;665.8045128;29/01/2020;23;{'model': 2020, 'device_score': 3, 'os': '%%'};Abarrotes;Toluca;Física;84000;61;En proceso;False;0;6.658045128
2961;F;496.9854957;12/01/2020;4;{'model': 2020, 'device_score': 2, 'os': '%%'};Farmacia;Toluca;Física;84000;61;Aceptada;False;0;4.969854957
2962;M;258.8074414;2/01/2020;21;{'model': 2020, 'device_score': 1, 'os': '%%'};Super;N/A;Física;54000;35;Aceptada;False;0;2.588074414
2962;M;330.9184025;13/01/2020;1;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};Farmacia;N/A;Virtual;54000;35;En proceso;False;0;6.618368051
2962;M;977.856622;25/01/2020;15;{'model': 2020, 'device_score': 4, 'os': 'WEB'};N/A;N/A;Virtual;54000;35;Aceptada;False;97.7856622;17.6014192
2962;M;473.9788586;25/01/2020;23;{'model': 2020, 'device_score': 5, 'os': '.'};;N/A;Física;54000;35;Aceptada;False;0;4.739788586
2962;M;766.8854844;10/01/2020;21;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Super;N/A;Virtual;54000;35;Aceptada;False;0;15.33770969
2962;M;713.0885051;9/01/2020;5;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Abarrotes;N/A;Física;54000;35;Aceptada;False;0;7.130885051
2962;M;936.8697373;19/01/2020;2;{'model': 2020, 'device_score': 4, 'os': '.'};Abarrotes;N/A;Física;54000;35;Aceptada;False;93.68697373;8.431827636
2962;M;403.3508328;6/01/2020;21;{'model': 2020, 'device_score': 4, 'os': '%%'};;N/A;Física;54000;35;Aceptada;False;40.33508328;3.630157495
2963;M;955.6470918;4/01/2020;14;{'model': 2020, 'device_score': 3, 'os': '.'};N/A;Merida;Física;85000;48;Aceptada;False;0;9.556470918
2963;M;839.1813555;20/01/2020;23;{'model': 2020, 'device_score': 1, 'os': '%%'};Farmacia;Merida;Física;85000;48;Rechazada;False;0;8.391813555
2963;M;846.6204873;2/01/2020;8;{'model': 2020, 'device_score': 5, 'os': 'WEB'};;Merida;Virtual;85000;48;Aceptada;False;84.66204873;15.23916877
2963;M;881.0453085;25/01/2020;23;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};NA;Merida;Virtual;85000;48;Aceptada;False;88.10453085;15.85881555
2963;M;605.2301048;26/01/2020;18;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;Merida;Física;85000;48;En proceso;False;0;6.052301048
2964;M;176.7746646;14/01/2020;3;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;Merida;Física;99000;39;Aceptada;False;17.67746646;1.590971981
2964;M;796.2759059;30/01/2020;6;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;Merida;Virtual;99000;39;Aceptada;False;79.62759059;14.33296631
2964;M;627.4954473;8/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};MPago;Merida;Física;99000;39;Aceptada;False;0;6.274954473
2964;M;664.4355858;27/01/2020;18;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};NA;Merida;Física;99000;39;Aceptada;False;0;6.644355858
2964;M;861.201569;21/01/2020;22;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;Merida;Física;99000;39;Aceptada;False;0;8.61201569
2964;M;944.6783231;27/01/2020;7;{'model': 2020, 'device_score': 3, 'os': '%%'};Super;Merida;Virtual;99000;39;Aceptada;False;0;18.89356646
2964;M;877.7783779;18/01/2020;1;{'model': 2020, 'device_score': 2, 'os': '%%'};N/A;Merida;Física;99000;39;Aceptada;False;0;8.777783779
2964;M;268.2997506;26/01/2020;23;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};MPago;Merida;Física;99000;39;Aceptada;False;0;2.682997506
2964;M;630.0264396;6/01/2020;2;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Farmacia;Merida;Virtual;99000;39;Aceptada;False;0;12.60052879
2964;M;60.28138602;21/01/2020;9;{'model': 2020, 'device_score': 3, 'os': '%%'};Abarrotes;Merida;Virtual;99000;39;En proceso;False;0;1.20562772
2965;F;744.8555184;27/01/2020;23;{'model': 2020, 'device_score': 5, 'os': 'WEB'};;;Física;29000;47;Rechazada;False;0;7.448555184
2965;F;938.8395776;27/01/2020;9;{'model': 2020, 'device_score': 2, 'os': '.'};NA;;Virtual;29000;47;Aceptada;False;0;18.77679155
2965;F;384.6723506;25/01/2020;8;{'model': 2020, 'device_score': 4, 'os': '%%'};N/A;;Virtual;29000;47;Aceptada;False;0;7.693447012
2965;F;497.1307138;3/01/2020;19;{'model': 2020, 'device_score': 1, 'os': '%%'};;;Virtual;29000;47;Aceptada;False;0;9.942614276
2965;F;409.5098741;8/01/2020;2;{'model': 2020, 'device_score': 5, 'os': '%%'};Super;;Virtual;29000;47;Aceptada;False;0;8.190197482
2966;F;881.3713537;17/01/2020;5;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Farmacia;Toluca;Física;45000;40;Rechazada;False;88.13713537;7.932342183
2966;F;29.85445799;24/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;Toluca;Física;45000;40;Aceptada;False;0;0.29854458
2966;F;319.3680515;9/01/2020;9;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;Toluca;Física;45000;40;Aceptada;False;0;3.193680515
2966;F;61.98471069;29/01/2020;7;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;Toluca;Física;45000;40;Rechazada;False;0;0.619847107
2966;F;425.1427835;3/01/2020;8;{'model': 2020, 'device_score': 4, 'os': '.'};N/A;Toluca;Física;45000;40;Aceptada;False;0;4.251427835
